text,label
"Sports briefs for August 26, 2004 Arsenal beat Blackburn 3-0 for its 43rd consecutive English Premiership match without a loss, breaking a record for England #39;s top soccer league set in 1978 by Nottingham Forest, which went without a loss from November 1977 to December the following year.",Sport
"Iraq war illegal, says Annan The UN's Kofi Annan tells the BBC the US-led invasion of Iraq was illegal and contravened the UN charter.",Politics
"Verheugen Arrives In Ankara ANKARA - The European Union (EU) Commissioner, Enlargement, Guenter Verheugen arrived in Ankara late on Sunday. Speaking to reporters at Ankara #39;s Esenboga Airport, Verheugen said that his visit to Turkey was ",Politics
"Bryant trial opens with questionnaires for prospective jurors Kobe Bryants trial began Friday with 300 prospective jurors arriving at the county courthouse to fill out questionnaires, the first step toward choosing ",Sport
"This weekend on TV, radio TODAY AUTO RACING 3 p.m. -- NASCAR Nextel Cup Sylvania 300 qualifying at N.H. International Speedway, Loudon, N.H., TNT PRO BASEBALL 7 p.m. -- Red Sox at New York Yankees, Ch. 38, WEEI (850) (on cable systems where Ch. 38 is not available, the game will air on NESN); Chicago Cubs at Cincinnati, ESPN 6 p.m. -- Eastern League finals: ...",Sport
"Israel PM vows to bring Labour into government despite vote by &lt;b&gt;...&lt;/b&gt; JERUSALEM : Beleaguered Israeli Prime Minister Ariel Sharon persisted with plans to form a new government including the main opposition Labour party, bolstered by Washington #39;s backing for the expansion of West Bank settlements.",Politics
"Roger Clemens injures leg during Astros #39; 9-8 win over Phillies PHILADELPHIA (AP) - Roger Clemens helped himself at the plate, hurt his leg running the bases and spent the rest of the night watching his teammates pull out an important win. ",Sport
Italy unites behind Iraq hostages Italian politicians agree to work together to try to secure the release of two women kidnapped in Iraq.,Politics
"Dream Team Salvages Bronze, Dignity (AP) AP - Bronze is better than nothing. That's one Olympic lesson the U.S. men's basketball team was able to understand. The Americans took the third-place game seriously Saturday night, earning some revenge and salvaging some self-respect in a 104-96 victory over Lithuania. Although they didn't get what they wanted in Athens, they didn't embarrass themselves in their finale, either.",Sport
"Solberg takes inaugural Rally Japan Motorsport.com. Petter Solberg claimed a comfortable victory on Rally Japan, keeping his WRC championship hopes alive, and giving a home-soil victory to the Subaru team.",Sport
Milosevic condemns his war crimes trial The Hague - Former Yugoslav president Slobodan Milosevic condemned his war crimes trial as a  quot;pure farce quot; on Wednesday in a defiant finish to his opening defence statement against charges of ethnic cleansing in the Balkans.,Politics
"Hard Labor Pays Off for World Number One Singh  LONDON (Reuters) - If success is earned by those who work  the hardest, then newly crowned world number one Vijay Singh is  a shining example.",Sport
"Larsson lights up Nou Camp, while Braga hold Porto WITH the impeccable timing that has become his trademark, Henrik Larsson discovered his scoring touch for Barcelona on Saturday night with the second goal in his sides 2-0 win over Sevilla at the Nou Camp.",Sport
"Broncos Defeat Chiefs 34-24 (AP) AP - Quentin Griffin might make the Denver Broncos forget Clinton Portis after all. Griffin ran for 156 yards and scored three touchdowns in his first game as Portis' replacement, lifting the Broncos to a 34-24 victory over the Kansas City Chiefs on Sunday night.",Sport
"For Mexicans, a Chorus of Patriotism Citizens of Mexico pause to celebrate 150th anniversary of the country's national anthem.",Politics
"Butterfly Ballot Designer Loses Election WEST PALM BEACH, Fla. - The county election supervisor whose confusing ballot design contributed to the turmoil of the 2000 presidential election became the butt of late-night talk show jokes and the target of death threats...",Politics
Rapids Play Earthquakes to 0-0 Tie (AP) AP - Joe Cannon made two key saves on shots by former teammate Landon Donovan to help the Colorado Rapids tie the San Jose Earthquakes 0-0 Saturday night.,Sport
"Hamas Militants Kill Israeli Soldier Hamas militants broke three weeks of relative calm in Gaza on Tuesday, setting off a bomb in what they said was an elaborate scheme that included a tunnel and a double agent.",Politics
"Washington Post Details Ex-Uri Party Head #39;s Downfall The resignation of Uri Party chairman Shin Ki-nam after disclosures that his father was a Japanese collaborator is an example showing that the memory of Japanese imperialism is still alive in China and South Korea, the Washington Post reported on Friday.",Politics
"India have it easy against Kenya Sourav Ganguly led from the front with a judicious 90 as India beat Kenya by 98 runs in their opening Group C match in the ICC Champions Trophy, at the Rose Bowl, Southampton, on Saturday.",Sport
"UN Anti-Terror Measures Ineffective -- Experts  UNITED NATIONS (Reuters) - U.N. measures aimed at crippling  al Qaeda have had little impact on the threat of terrorism and  need to be tightened, a panel of outside experts reported on  Thursday.",Politics
"Homemade booze kills 18 AT least 18 people have died after drinking tainted homemade liquor in Pakistan #39;s eastern Punjab province. Two of the men were dead on arrival at Nishtar Hospital in Multan, and six others died in intensive ",Politics
Lee rules out assassination in shooting investigation US-based forensic expert Dr. Henry Lee who was investigating the March 19 shooting of President Chen Shui-bian () has concluded that the incident was not an assassination attempt.,Politics
"Uma happy and in high spirits: Sushma Swaraj Dharwad, Aug. 28 (PTI): Senior BJP leader Sushma Swaraj, today said former Madhya Pradesh Chief Minister Uma Bharti, was  quot;happy, in very high spirits and is determined to remain in jail as long as the State Government wants her to be quot;.",Politics
Denis Chevrier explains the challenge of Monza The Engine Operations Manager explains what challenges Monza will pose the engine team this weekend.,Sport
"Thousands in Russia Rally Against Terror MOSCOW - Tens of thousands of demonstrators waving banners and flags gathered in Red Square in a show of unity against terrorism as the country mourned the hundreds of victims of a hostage-taking at a school in southern Russia.    More than 100,000 people were expected to take part in the evening rally in the capital, organized by a pro-government trade union and advertised on state-controlled television by celebrities who appealed to citizens to turn out to say no to terror...",Politics
"Adrian Beltre Hits His 40th Home Run Adrian Beltre's first five full seasons in the majors were marked by stretches of inconsistency and only flashes of power potential. This year, the Los Angeles Dodgers' third baseman has become one of baseball's most prolific sluggers...",Politics
"Celtics Sign Gugliotta, Wait on Payton (AP) AP - Ten days after trading for Gary Payton, the Boston Celtics still have no idea if the nine-time All-Star will ever wear a Celtics' uniform.",Sport
"Two firms say to quit Iraq to save Turkish hostage Two employers of a Turkish truck driver taken hostage in Iraq have agreed to pull out of the country following a threat by his captors to behead him, media sources report.",Politics
"Listen to Greene roar ATHENS -- Maurice Greene flexed his arms, thumped his chest and gathered the media for a post-race announcement.  quot;We #39;re going to have a party tomorrow and everybody #39;s invited -- I #39;m buying, quot; said the defending ",Sport
"AP: Witness Shows Weakness in Bashir Case JAKARTA, Indonesia - Prosecutors have pinned their case against an alleged terror chief on a former comrade, who plans to testify that cleric Abu Bakar Bashir heads the al-Qaida-linked network blamed for numerous attacks, including last week's bombing of the Australian Embassy.    But in an interview with The Associated Press, key witness Nasir Abbas insisted that the Jemaah Islamiyah network is not a terrorist organization and he described Bashir as ""just an Islamic teacher,"" saying he didn't know whether the 66-year-old played any role in terrorism...",Politics
"Gaza Gunmen Kidnap, Then Free Palestinian Official  GAZA (Reuters) - Palestinian gunmen kidnapped a top  security official they accused of corruption and held him for  several hours in the Gaza Strip on Thursday in a fresh  challenge to President Yasser Arafat amid a wave of unrest.",Politics
Aid agencies rethink strategy A new report urges humanitarian groups to maintain a local presence in disaster-prone areas.,Politics
Browns back up their talk with 20-3 win over Ravens The Vindicator/Scott R. Galvin REACHING OUT: Cleveland Browns quarterback Jeff Garcia dives for a touchdown as he is hit by Baltimore Ravens safety Ed Reed in the fourth quarter of Sunday #39;s game.,Sport
